A35RGUQZRI1Q3M	2	1	11.0
A35RGUQZRI1Q3M	2	2	11.0
A35RGUQZRI1Q3M	2	3	12.0
A1ZESF24O4IW28	2	0	7.0
A1ZESF24O4IW28	2	1	8.0
A1ZESF24O4IW28	2	2	9.0
A1ZESF24O4IW28	2	3	7.0
AGN9KSJLLFK1U	2	0	0.0
AGN9KSJLLFK1U	2	1	2.0
AGN9KSJLLFK1U	2	2	0.0
AGN9KSJLLFK1U	2	3	0.0
A1LRJ2MQD4AMES	2	0	6.0
A1LRJ2MQD4AMES	2	1	5.0
A1LRJ2MQD4AMES	2	2	5.0
A1LRJ2MQD4AMES	2	3	6.0
A1BI3WXOR5CTHQ	2	0	0.0
A1BI3WXOR5CTHQ	2	1	0.0
A1BI3WXOR5CTHQ	2	2	0.0
A1BI3WXOR5CTHQ	2	3	0.0
AMSUHCUTF1AAC	2	0	7.0
AMSUHCUTF1AAC	2	1	7.0
AMSUHCUTF1AAC	2	2	7.0
AMSUHCUTF1AAC	2	3	7.0
A1C57DJF1HCR3Q	2	0	4.0
A1C57DJF1HCR3Q	2	1	9.0
A1C57DJF1HCR3Q	2	2	11.0
A1C57DJF1HCR3Q	2	3	11.0
A3LH1VPY6T8255	4	0	0.0
A3LH1VPY6T8255	4	1	4.0
A3LH1VPY6T8255	4	2	1.0
A3LH1VPY6T8255	4	3	3.0
A35RGUQZRI1Q3M	4	0	6.0
A35RGUQZRI1Q3M	4	1	8.0
A35RGUQZRI1Q3M	4	2	9.0
A35RGUQZRI1Q3M	4	3	9.0
A1ZESF24O4IW28	4	0	7.0
A1ZESF24O4IW28	4	1	7.0
A1ZESF24O4IW28	4	2	7.0
A1ZESF24O4IW28	4	3	7.0
AGN9KSJLLFK1U	4	0	0.0
AGN9KSJLLFK1U	4	1	0.0
AGN9KSJLLFK1U	4	2	2.0
AGN9KSJLLFK1U	4	3	2.0
A1LRJ2MQD4AMES	4	0	6.0
A1LRJ2MQD4AMES	4	1	6.0
A1LRJ2MQD4AMES	4	2	6.0
A1LRJ2MQD4AMES	4	3	6.0
A1BI3WXOR5CTHQ	4	0	0.0
A1BI3WXOR5CTHQ	4	1	0.0
A1BI3WXOR5CTHQ	4	2	0.0
A1BI3WXOR5CTHQ	4	3	0.0
AMSUHCUTF1AAC	4	0	9.0
AMSUHCUTF1AAC	4	1	9.0
AMSUHCUTF1AAC	4	2	9.0
AMSUHCUTF1AAC	4	3	9.0
A1C57DJF1HCR3Q	4	0	13.0
A1C57DJF1HCR3Q	4	1	13.0
A1C57DJF1HCR3Q	4	2	13.0
A1C57DJF1HCR3Q	4	3	13.0
